time,open,high,low,close,MA,SMA-based MA,MA,MA,MA,New Moon,Full Moon,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),MA,SMA-based MA,EMA,EMA,EMA,EMA,True Strength Index,Signal,4% Advance,4% Decline,Net Breadth,Zero Line,Upper Level,Lower Level,Plot,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1992-11-18,0.509269,0.543221,0.506183,0.537048,0.303452586666667,0.3016246445912104,0.5162842363636367,0.5601230000000003,0.5665408888888889,0,0,,0.543221,0.506183,0.537048,0.4394532400000003,0.43716589162591163,0.489441137343481,0.5196693039845927,0.5501532224144721,0.5518675588251021,8.179501590052054,18.46554688456145,,,,,,,,51.6963957390325,57.947668676333315,,,,
1992-11-19,0.540134,0.56174,0.537048,0.555567,0.3037812973333337,0.301890227879387,0.5178555454545457,0.5601230000000001,0.5620826666666666,0,0,,0.56174,0.537048,0.555567,0.43976189000000027,0.4375255445142563,0.49075056036638237,0.5209513645565715,0.5506453840131564,0.5526074470600817,7.447318660965617,16.891514281190616,,,,,,,,54.03936038248902,57.60300783543043,,,,
1992-11-20,0.555567,0.558653,0.540134,0.546307,0.30410383466666707,0.30205198288215546,0.5193707272727276,0.5590941428571431,0.5579673333333334,0,0,,0.558653,0.540134,0.546307,0.44007053500000026,0.43774691641777064,0.49185068788387976,0.5218569229652654,0.5502509854665059,0.5513473576480653,6.184905562253891,15.361998749913942,,,,,,,,52.70773288195487,57.041995846241015,,,,
1992-11-23,0.540134,0.540134,0.512356,0.518529,0.3044083673333337,0.30234047779907036,0.5204930909090912,0.5565955714285715,0.5490508888888889,0,0,,0.540134,0.512356,0.518529,0.44016313000000024,0.43809713472275513,0.49237897129211977,0.5217380685736488,0.5473671686059144,0.5447836861184523,3.1693715052606133,13.62019485782061,,,,,,,,48.93939444078137,56.4323816625131,,,,
1992-11-24,0.518529,0.533961,0.518529,0.530875,0.30472113066666706,0.3025971401418515,0.5218960363636367,0.555419761904762,0.541849111111111,1,0,,0.533961,0.518529,0.530875,0.44034832000000024,0.4383920914611395,0.49314126889029564,0.5220643875531613,0.5458678805508312,0.5420019488947618,1.6945916273183168,11.91653725346314,,,,,,,,50.575356311706415,56.02502099032362,,,,
1992-11-25,0.533961,0.533961,0.50001,0.512356,0.30502206266666704,0.30286651479638166,0.5224572181818186,0.5543909523809526,0.5353332222222222,0,0,,0.533961,0.50001,0.512356,0.44034832000000024,0.43868976495418616,0.4935217586152403,0.5217176594262627,0.5428213459553012,0.5360727591158094,-0.7141495808822802,10.112153419985223,,,,,,,,48.16416707350386,55.05986824012041,,,,
1992-11-27,0.512356,0.518529,0.503096,0.515442,0.3053245373333337,0.30314655632564413,0.5231306181818185,0.553215142857143,0.5288172222222223,0,0,,0.518529,0.503096,0.515442,0.44037918500000023,0.4390351903753682,0.4939558228010771,0.5214935287324676,0.5403323145048192,0.5319466072926475,-2.3800746316561394,8.327549412607885,,,,,,,,48.589618835171194,53.996090643214856,,,,
1992-11-30,0.521615,0.549394,0.518529,0.549394,0.3056506760000004,0.3034265404683885,0.5242529818181823,0.5526272380952383,0.5301890000000001,0,0,,0.549394,0.518529,0.549394,0.44062610500000027,0.43929905257302804,0.49505360848818447,0.5224899741348794,0.5411561040952902,0.5354360858341181,-1.3595893135987431,6.943672451721224,,,,,,,,53.00966675046251,53.41939735267562,,,,
1992-12-01,0.549394,0.564826,0.540134,0.56174,0.3059845306666671,0.30368635329807125,0.525094763636364,0.553215142857143,0.536362,0,0,,0.564826,0.540134,0.56174,0.4409964850000002,0.43953147523435904,0.4963741310923788,0.5238917607729194,0.5430273673593548,0.5406968686672945,0.2591383812854001,5.988739013087535,,,,,,,,54.49169502973077,52.8181952447466,,,,
1992-12-02,0.56174,0.56174,0.533961,0.543221,0.3063060393333337,0.3039390048980584,0.5259365272727277,0.5523332857142859,0.5370478888888889,0,0,,0.56174,0.533961,0.543221,0.44128970000000023,0.43975044963952564,0.49730179186282675,0.5245820907453151,0.5430449703266861,0.5412016949338356,0.3008410476631818,5.176182160884056,,,,,,,,51.93247844637963,52.077665544437835,,,,
1992-12-03,0.543221,0.56174,0.543221,0.555567,0.30663629333333375,0.3041620148763387,0.5273394727272731,0.5527742380952383,0.5370478888888889,0,0,,0.56174,0.543221,0.555567,0.44147489000000023,0.4399241638434547,0.4984555583605926,0.5256886946472682,0.5441833366606237,0.5440747559470686,1.1398318306878794,4.599560685141745,,,,,,,,53.45067370792742,51.7776354129462,,,,
1992-12-04,0.56174,0.567913,0.55248,0.564826,0.3069727200000004,0.304315738144975,0.5285740545454549,0.5539500476190478,0.5391055555555556,0,0,,0.567913,0.55248,0.564826,0.4417372400000002,0.44002379226967603,0.49976982453166996,0.5270864555527229,0.5460599424187488,0.5482250047576549,2.404659021007614,4.286003304551155,,,,,,,,54.57158202920246,51.52855784642673,,,,
1992-12-07,0.564826,0.592604,0.56174,0.592604,0.3073276653333337,0.30480961775142706,0.5302575818181822,0.5545379047619049,0.5473361111111112,0,0,,0.592604,0.56174,0.592604,0.44221564000000024,0.44033503767414417,0.5016081250359933,0.5294263678544114,0.5502912203806807,0.5571008038061239,5.174291677245351,4.412901643507468,,,,,,,,57.750939808024825,51.95183734798845,,,,
1992-12-08,0.592604,0.595691,0.574086,0.580259,0.3076754093333337,0.3053568275904672,0.5319411272727276,0.5538030476190478,0.5528232222222222,0,0,,0.595691,0.574086,0.580259,0.4426631800000002,0.44072520141769056,0.5031655681045875,0.5312418190024681,0.553015563982437,0.5617324430448991,6.504443578857057,4.71169334855741,,,,,,,,55.93858932719669,52.56126076882597,,,,
1992-12-09,0.574086,0.577172,0.558653,0.564826,0.30801286466666705,0.30565150615925374,0.5331196000000004,0.5529211904761906,0.5586532222222222,0,0,,0.577172,0.558653,0.564826,0.4429563950000002,0.44094895421820096,0.5043865667559818,0.5324412540380943,0.5540892399840337,0.5623511544359193,6.482878111781545,4.964719743303715,,,,,,,,53.74231040741315,52.70739753085316,,,,
1992-12-10,0.56174,0.564826,0.55248,0.564826,0.3083498053333337,0.3060008925806253,0.5344103090909095,0.5513044761904764,0.5641403333333334,0,1,,0.564826,0.55248,0.564826,0.44324961000000024,0.44120577097530844,0.5055833872162594,0.5335978521081624,0.5550653090763943,0.5628461235487354,6.465625560731065,5.179134860079051,,,,,,,,53.74231040741315,52.6861796754906,,,,
1992-12-11,0.56174,0.570999,0.530875,0.546307,0.3086713140000004,0.3064154064319491,0.5353081818181822,0.5489528571428574,0.5637973333333334,0,0,,0.570999,0.530875,0.546307,0.4435119600000002,0.4415440882192659,0.5063897953901948,0.5340517502471566,0.5542690991603585,0.5595382988389883,5.140664347257934,5.173639072533177,,,,,,,,51.12855919646742,52.57338155509864,,,,
1992-12-14,0.546307,0.546307,0.518529,0.521615,0.3089763613333337,0.3069010005416572,0.5362621818181822,0.5466012380952383,0.559339,0,0,,0.546307,0.518529,0.521615,0.44368171500000025,0.44191686773169775,0.5066912845903889,0.5336075805954724,0.551300544691235,0.5519536390711907,2.356369491640787,4.7711719895485505,,,,,,,,47.893431886551994,52.49866994408226,,,,
1992-12-15,0.524702,0.524702,0.493837,0.493837,0.30926031733333376,0.30739328540968985,0.536542763636364,0.5427798571428573,0.5538518888888889,0,0,,0.524702,0.493837,0.493837,0.4436662800000002,0.44227661504620125,0.5064367443014703,0.5321872027170627,0.546076586082941,0.5403303112569525,-1.7111363872338077,3.8451279357224992,,,,,,,,44.58735461542093,52.070955537204725,,,,
1992-12-16,0.493837,0.521615,0.478405,0.518529,0.3095597060000003,0.30799116881327276,0.5368233636363641,0.5418980000000002,0.5497365555555556,0,0,,0.521615,0.478405,0.518529,0.4438051700000002,0.44272082371627297,0.506676194909362,0.5316994097628819,0.5435722600754008,0.535970049005562,-3.2311132215021043,2.83423634183327,,,,,,,,47.91641716401649,52.05325911509849,,,,
1992-12-17,0.521615,0.527788,0.509269,0.515442,0.3098580653333337,0.30827410030213015,0.5372161818181822,0.5423389047619048,0.5442494444444443,0,0,,0.527788,0.509269,0.515442,0.4439749250000002,0.4429254513857144,0.5068497752081865,0.531118787985636,0.5410149637049099,0.5318644392044496,-4.616766235459831,1.7698074022199697,,,,,,,,47.54443519241775,51.978603140616094,,,,
1992-12-18,0.515442,0.521615,0.50001,0.506183,0.310148194666667,0.3086986256973743,0.5376090000000003,0.540869142857143,0.5346471111111111,0,0,,0.521615,0.50001,0.506183,0.4440983850000002,0.4432338557345302,0.5068365717387174,0.5302282241290062,0.5378484215499181,0.5267281513635597,-6.300133434868092,0.6169587112073895,,,,,,,,46.418572174410144,51.507810670898074,,,,
1992-12-21,0.506183,0.506183,0.484578,0.50001,0.31042855000000036,0.30906880957165217,0.5380018181818186,0.5382235714285716,0.5257305555555555,0,0,,0.506183,0.484578,0.50001,0.4444379000000002,0.4435095650019787,0.5067013921003269,0.5291490018386845,0.53440856504538,0.5213845210908478,-8.03883132849094,-0.6195827230352289,,,,,,,,45.66754698182318,50.877514381761806,,,,
1992-12-22,0.503096,0.506183,0.466059,0.478405,0.31069656000000034,0.30936835598505186,0.5381701818181822,0.534990142857143,0.5161282222222222,0,0,,0.506183,0.466059,0.478405,0.4447002550000002,0.44373348784302963,0.5061410675042809,0.5273367160587314,0.5293173318594364,0.5127886168726782,-10.766159136030828,-2.0690936391774573,,,,,,,,43.12384092653574,50.24832598748724,,,,
1992-12-23,0.654334,0.691372,0.61421,0.688285,0.31110397533333367,0.30994443597476073,0.5417617090909089,0.5430737619047621,0.5298458888888888,0,0,,0.691372,0.61421,0.688285,0.4460120100000002,0.4444708082652788,0.5097478780487505,0.5330848690566339,0.5437689380540331,0.5478878934981426,1.121879873855055,-1.6132402801728127,,,,,,,,63.625886936964214,50.97512693241845,,,,
1992-12-24,0.682112,0.691372,0.669766,0.688285,0.31150727533333367,0.3100977105263771,0.5455215999999998,0.5505694761904764,0.5456212222222222,1,0,,0.691372,0.669766,0.688285,0.4473546300000002,0.4447004768961938,0.5132832666022407,0.5386277308760398,0.5569067618673028,0.575967314798514,8.88648763680386,-0.11327914917614534,,,,,,,,63.625886936964214,51.621862997258575,,,,
1992-12-28,0.685199,0.688285,0.679026,0.685199,0.3119074893333337,0.3102638893701468,0.5492253818181817,0.5588000952380954,0.5637972222222222,0,0,,0.688285,0.679026,0.685199,0.4486818200000002,0.4449583974942033,0.5166875385507111,0.5438624190590383,0.5685696926066389,0.5978136518388112,14.157192271162494,1.925359625157946,,,,,,,,63.262061813064356,52.01551456904711,,,,
1992-12-29,0.685199,0.703718,0.685199,0.697545,0.31231747733333365,0.31048846522105894,0.553378109090909,0.5674716666666668,0.5864314444444444,0,0,,0.703718,0.685199,0.697545,0.4500861700000002,0.44539644998584227,0.5202688744209941,0.5493510826640726,0.5802947205514899,0.617759921471049,18.560779639570317,4.301848198645428,,,,,,,,64.11713841796836,52.599696646959366,,,,
1992-12-30,0.694458,0.703718,0.691372,0.694458,0.3127212920000003,0.3106219731537129,0.5570818727272726,0.5743794761904762,0.605979111111111,0,0,,0.703718,0.691372,0.694458,0.4514133550000001,0.44566264035584013,0.52371816403642,0.5545334725689272,0.5906732005013544,0.6330995371768392,21.70689538052988,6.788283510343207,,,,,,,,63.73079041323475,53.31315950451805,,,,
1992-12-31,0.694458,0.706804,0.694458,0.700631,0.3131287073333337,0.3107282918985641,0.5607856363636362,0.5809933333333334,0.6265556666666667,0,0,,0.706804,0.694458,0.700631,0.4528177050000001,0.44587867087869326,0.5272213885109464,0.5597512414057512,0.6006693640921403,0.6466058297414714,24.394785680084425,9.303498106020523,,,,,,,,64.18037763559516,54.05873573510247,,,,
1993-01-04,0.697545,0.712977,0.697545,0.706804,0.31354229600000033,0.3109666160078667,0.5647699999999998,0.5887830000000001,0.648846888888889,0,0,,0.712977,0.697545,0.706804,0.45437637500000017,0.4464042177146622,0.5307774798275613,0.5650031256412601,0.6103179673564912,0.6586454637931771,26.76076787620079,11.797393787474848,,,,,,,,64.63699642727951,55.02362410873191,,,,
1993-01-05,0.706804,0.734583,0.706804,0.725323,0.31396514400000036,0.3112428894743864,0.5689788363636361,0.5968666190476191,0.6738816666666667,0,0,,0.734583,0.706804,0.725323,0.4560430750000002,0.4471475094013342,0.5346298663656294,0.5707288354397865,0.620772970324083,0.6719809710345417,29.341898310799742,14.303751576521261,,,,,,,,65.99177033605488,56.316362569410686,,,,
1993-01-06,0.725323,0.743842,0.725323,0.740756,0.3144013673333336,0.31147155238287605,0.5731876909090907,0.6052442380952381,0.7030317777777778,0,0,,0.743842,0.725323,0.740756,0.4577560750000002,0.4477871692999392,0.5387115719821516,0.5768012341740798,0.631680518476439,0.6857359768276333,31.969830290931085,16.827477107151235,,,,,,,,67.08636937277318,57.923435052078716,,,,
1993-01-07,0.740756,0.759274,0.734583,0.743842,0.314841190666667,0.3118693513286226,0.5767792363636361,0.6124460476190476,0.7092047777777778,0,0,,0.759274,0.734583,0.743842,0.45934561500000015,0.44895815736920086,0.5427735606557723,0.5827669758107198,0.6418770167967628,0.6973571814621067,34.20756539021969,19.3103468618753,,,,,,,,67.30555864281379,59.30837372913566,,,,
1993-01-08,0.743842,0.750015,0.725323,0.737669,0.315276384666667,0.3122235924586777,0.5801463090909089,0.6199417619047619,0.714691888888889,0,1,,0.750015,0.725323,0.737669,0.4611820700000002,0.45011572253430954,0.546632876286351,0.5882991909603369,0.650585378906148,0.7054195451696853,35.60392989604708,21.638001581042694,,,,,,,,66.38439116187931,60.654084869811484,,,,
1993-01-11,0.740756,0.743842,0.725323,0.72841,0.31570797800000033,0.31249031594379895,0.5832889090909089,0.6277314761904762,0.7194931111111111,0,0,,0.743842,0.725323,0.72841,0.4630185300000002,0.45099144514611167,0.5502324232905818,0.5933031484260392,0.6576603444601345,0.7100176361357482,36.07625617158347,23.700609379691375,,,,,,,,64.99456250032571,61.9809413216626,,,,
1993-01-12,0.722237,0.725323,0.688285,0.706804,0.3161236240000003,0.3128279154901278,0.5858141999999998,0.6344923333333333,0.7205218888888889,0,0,,0.725323,0.688285,0.706804,0.46483955500000024,0.4521829559950192,0.5533328505521544,0.5973567502679663,0.6621279495092133,0.7093749089085986,34.84160108783745,25.292179623712244,,,,,,,,61.84714746269765,63.136627070296484,,,,
1993-01-13,0.709891,0.72841,0.694458,0.72841,0.31655367400000034,0.3131390512576072,0.588676218181818,0.6431639047619048,0.7242943333333334,0,0,,0.72841,0.694458,0.72841,0.4667531750000002,0.45331856004734616,0.5567997247986464,0.6020372234726818,0.6681535904629211,0.7131819271268789,34.622006732676795,26.625012067850037,,,,,,,,63.67929333048249,64.6048736705784,,,,
1993-01-14,0.72841,0.753101,0.716064,0.753101,0.316995040666667,0.3141888640800097,0.5922677454545453,0.6541870476190477,0.7301243333333334,0,0,,0.753101,0.716064,0.753101,0.4688519800000002,0.45720500751252513,0.5606868787630296,0.6074323583486575,0.6758760822390192,0.7211657417015032,35.35495546324693,27.87214683862102,,,,,,,,65.64327686832743,64.74897295139006,,,,
1993-01-15,0.750015,0.753101,0.722237,0.734583,0.31742457600000035,0.31459197043721615,0.595915418181818,0.6656511428571429,0.733210888888889,0,0,,0.753101,0.722237,0.734583,0.4708427650000003,0.45878579825619875,0.5641303663122765,0.6119734526933484,0.6812130747627447,0.7238491933612026,34.52023264999585,28.82187338310314,,,,,,,,62.98262250316247,64.70302549183279,,,,
1993-01-18,0.72841,0.72841,0.697545,0.703718,0.31783404933333365,0.314931869283514,0.5988896727272727,0.6744696666666667,0.7308103333333335,0,0,,0.72841,0.697545,0.703718,0.4726483600000002,0.4601526228736784,0.5668944778704492,0.6152500436685859,0.6832589770570406,0.7198229546889621,31.501774671910038,29.204716424361266,,,,,,,,58.84181326009094,64.3872934523347,,,,
1993-01-19,0.706804,0.725323,0.685199,0.712977,0.318249180666667,0.31544912164156186,0.6016394363636361,0.6838760952380953,0.7277237777777779,0,0,,0.725323,0.685199,0.712977,0.4744848150000003,0.4622565252496909,0.5697872010809354,0.6187402921089936,0.6859606155064005,0.7184537637511696,29.46637201588017,29.24209579457825,,,,,,,,59.67035698331191,64.06966620700209,,,,
1993-01-20,0.709891,0.743842,0.706804,0.725323,0.31867357200000035,0.3159110624661245,0.6048381454545453,0.6943113333333335,0.7256661111111112,0,0,,0.743842,0.706804,0.725323,0.4763830000000003,0.4642249430564012,0.5728671178912139,0.6225468173908153,0.6895390140967278,0.7198276110009357,28.33561657672882,29.112598763456905,,,,,,,,60.76733509649433,63.85799082723492,,,,
1993-01-21,0.731496,0.799399,0.72841,0.793226,0.31914168866666703,0.31632711548550707,0.6090469818181817,0.7082740000000002,0.7318391111111112,0,0,,0.799399,0.72841,0.793226,0.47872872500000035,0.4660600448041524,0.5772306601111898,0.6286425024840004,0.698965103724298,0.7345072888007486,30.187858106871218,29.26620724108752,,,,,,,,66.05686411525434,63.992025575782,,,,
1993-01-22,0.793226,0.83335,0.793226,0.827177,0.319631924666667,0.316851765163156,0.6141537090909089,0.7248821904761906,0.7428132222222223,0,0,,0.83335,0.793226,0.827177,0.4813213700000003,0.468412635880524,0.5821800925842356,0.635733020252429,0.7106207306584528,0.7530412310405988,32.88659594999787,29.783405628074714,,,,,,,,68.2839677246308,64.2525235255928,,,,
1993-01-25,0.830264,0.870388,0.827177,0.864215,0.32014376600000033,0.3174314232982971,0.6200460909090908,0.7332598095238095,0.7603033333333334,1,0,,0.870388,0.827177,0.864215,0.48396031500000036,0.471045505333652,0.5877649422360329,0.6438930909576993,0.7245838460531389,0.7752759848324791,36.23681484086126,30.70532122990136,,,,,,,,70.48466308449473,64.57344443619566,,,,
1993-01-26,0.873474,0.898166,0.848782,0.867301,0.3206514920000003,0.31792293673701333,0.6252650363636363,0.7417843809523811,0.7757356666666667,0,0,,0.898166,0.848782,0.867301,0.4866609850000003,0.4733489831788244,0.5933003097165075,0.6518719448520672,0.7375581327755808,0.7936809878659833,38.8851764103897,31.873871969971123,,,,,,,,70.66134756348707,64.82880002124665,,,,
1993-01-27,0.858042,0.864215,0.796312,0.821004,0.3211257813333337,0.31853332972658344,0.6293616363636363,0.7482512857142858,0.7832804444444446,0,0,,0.864215,0.796312,0.821004,0.48914560000000035,0.4762515988747128,0.5978092936825172,0.6579123753930648,0.7451441207050734,0.7991455902927866,37.599869140126465,32.6918715657076,,,,,,,,64.6165709275511,64.63672947015645,,,,
1993-01-28,0.821004,0.824091,0.796312,0.808658,0.3215897820000003,0.31906388216574433,0.6334582363636363,0.753542380952381,0.7915110000000002,0,0,,0.824091,0.796312,0.808658,0.49147589500000033,0.4787880709489973,0.6019845155897942,0.6632961477004553,0.7509181097318849,0.8010480722342294,35.75682608327539,33.12972221107443,,,,,,,,63.116730601297235,64.4033251444006,,,,
1993-01-29,0.808658,0.811745,0.77162,0.802485,0.3220476100000003,0.3193933378184583,0.6371620181818181,0.7586865238095238,0.8024851111111112,0,0,,0.811745,0.77162,0.802485,0.49374446000000033,0.4803938906093493,0.6059548222117784,0.6682671781397248,0.7556060088471681,0.8013354577873835,33.89720880120981,33.239363152522344,,,,,,,,62.36281007643792,64.21534282840861,,,,
1993-02-01,0.805572,0.839523,0.783966,0.83335,0.3225275580000003,0.31974776700294094,0.6414830909090908,0.7650064761904763,0.815859888888889,0,0,,0.839523,0.783966,0.83335,0.49616735000000034,0.48212319490676947,0.610457697019466,0.6741629932061632,0.7626736444065164,0.8077383662299068,33.46550362633293,33.27166893449529,,,,,,,,64.5671851824577,64.4096312369629,,,,
1993-02-02,0.830264,0.830264,0.802485,0.817918,0.32299773200000037,0.32000526395246054,0.6459725272727272,0.7702976190476192,0.8261482222222223,0,0,,0.830264,0.802485,0.817918,0.4985439450000003,0.48340008791091277,0.6145658218309616,0.6792971005916574,0.7676958585513786,0.8097742929839254,32.093067723828234,33.10329733297142,,,,,,,,62.65594489489989,64.33653492013556,,,,
1993-02-03,0.821004,0.851869,0.814831,0.824091,0.32347459400000034,0.3204129758647073,0.6505180727272727,0.7750008571428573,0.8295776666666668,0,0,,0.851869,0.814831,0.824091,0.5009822700000003,0.48542642643041367,0.6187148352600516,0.6844683112848124,0.7728226895921624,0.8126376343871403,31.214235124365498,32.83343130317058,,,,,,,,63.110937031235025,64.1556535032004,,,,
1993-02-04,0.824091,0.827177,0.783966,0.805572,0.32393808066666696,0.3207456718563016,0.6554003272727273,0.7780873333333335,0.8271771111111113,0,0,,0.827177,0.783966,0.805572,0.5032971350000003,0.487087703616996,0.6224149771360902,0.6887934430246405,0.7757998996292386,0.8112245075097122,29.274159806078785,32.32496394644318,,,,,,,,60.79616296684463,63.99947782203483,,,,
1993-02-05,0.799399,0.814831,0.750015,0.790139,0.3243917933333337,0.32105976727461366,0.6605631636363636,0.7802919523809525,0.8189464444444445,0,0,,0.814831,0.750015,0.790139,0.5056119950000003,0.4886692275891806,0.6257362449155736,0.6924129272023319,0.7771034542083987,0.8070074060077698,26.69258060003481,31.520337754099124,,,,,,,,58.92017688154588,64.00507522356733,,,,
1993-02-08,0.783966,0.793226,0.765447,0.774707,0.32483213133333366,0.3213240741797094,0.6648842363636365,0.7820556666666669,0.8086582222222223,0,1,,0.793226,0.765447,0.774707,0.5078651250000003,0.4900077556843264,0.6286861608578395,0.6953520012308201,0.7768855947349079,0.8005473248062158,23.5996418190512,30.388809763377992,,,,,,,,57.08541695830121,63.82043665035227,,,,
1993-02-09,0.774707,0.777793,0.72841,0.737669,0.325244690666667,0.32185884799023023,0.6681951818181818,0.7824965714285717,0.7993987777777778,0,0,,0.777793,0.72841,0.737669,0.5099176350000003,0.49273675669625433,0.6308442368804565,0.6968633226154336,0.7733204497590072,0.7879716598449726,18.75902089518979,28.72741135363682,,,,,,,,52.96220781690377,63.262927558952946,,,,
1993-02-10,0.743842,0.78088,0.740756,0.777793,0.3256845140000003,0.3224463201974288,0.6724040181818183,0.7858770000000003,0.7959693333333333,0,0,,0.78088,0.740756,0.777793,0.5122170600000002,0.49574335887685295,0.6337541133778732,0.699753668236311,0.7737270452354611,0.7859359278759781,16.639416945624692,27.00055500963509,,,,,,,,56.50718289580515,62.58080747184943,,,,
1993-02-11,0.787053,0.793226,0.746929,0.753101,0.326105818666667,0.3228807355285948,0.6766689636363636,0.787052761904762,0.7904822222222223,0,0,,0.793226,0.746929,0.753101,0.5143312950000003,0.49796312465369535,0.6361174180634599,0.7016589300850142,0.7718519502140555,0.7793689423007825,13.532528170133348,25.076551175420555,,,,,,,,53.90306563317607,61.55360017960267,,,,
1993-02-12,0.746929,0.756188,0.722237,0.734583,0.32651014800000033,0.3233823395605424,0.6803727454545455,0.7861709523809527,0.7795081111111112,0,0,,0.756188,0.722237,0.734583,0.5162912150000003,0.5005154700059123,0.6380672315671537,0.7028347897248352,0.7684638638309595,0.770411753840626,10.050701816314328,22.93000126697681,,,,,,,,52.02989888285326,60.235402736628274,,,,
1993-02-16,0.72841,0.731496,0.657421,0.697545,0.326886184666667,0.3240444342196209,0.6837398181818181,0.7844072380952383,0.7661333333333334,0,0,,0.731496,0.657421,0.697545,0.5180350800000003,0.5038472903035663,0.6392450091598834,0.7026458686632339,0.7620166943917814,0.7558384030725008,5.313138080458988,20.41330652604569,,,,,,,,48.51720003199213,58.653677912950066,,,,
1993-02-17,0.697545,0.706804,0.66668,0.703718,0.327268908666667,0.32461082663545376,0.6871630181818181,0.7844072380952383,0.7527585555555556,0,0,,0.706804,0.66668,0.703718,0.5197172150000003,0.5066749458485895,0.6405217020478065,0.7026841590681183,0.7567168130834376,0.7454143224580007,1.9077885751231938,17.769661104485333,,,,,,,,49.113640137331835,57.546325713648685,,,,
1993-02-18,0.712977,0.746929,0.709891,0.725323,0.32767118000000034,0.3251557728781368,0.6903617272727273,0.7849951428571431,0.743842,0,0,,0.746929,0.709891,0.725323,0.5213530500000003,0.5093482339278936,0.6422009356706222,0.7034926891013998,0.7538628300758524,0.7413960579664005,0.27478708921365935,15.270393388017952,,,,,,,,51.1758193471247,56.69340348120779,,,,
1993-02-19,0.734583,0.753101,0.725323,0.753101,0.32809197000000034,0.32565197144754116,0.6938410181818182,0.7863179047619051,0.7397266666666666,0,0,,0.753101,0.725323,0.753101,0.5231586400000003,0.5117489539654027,0.6443969765484316,0.7052644144906356,0.7537935727962295,0.7437370463731204,0.36109339093343845,13.14049338843445,,,,,,,,53.68933451859827,56.07386951279067,,,,
1993-02-22,0.750015,0.768534,0.722237,0.731496,0.328498356666667,0.32603715005498235,0.6972642,0.7833783809523812,0.7349254444444445,1,0,,0.768534,0.722237,0.731496,0.5248870700000003,0.5135886718738535,0.6461217096860865,0.7062012568302558,0.751766520723845,0.7412888370984964,-0.6422105643239042,11.171535680897543,,,,,,,,51.53967210790832,55.14333286460857,,,,
1993-02-23,0.737669,0.746929,0.71915,0.731496,0.328906286666667,0.32636759756796274,0.7004629090909091,0.7788221428571431,0.7342395555555555,0,0,,0.746929,0.71915,0.731496,0.5266309300000003,0.5151545884113706,0.6478122896923026,0.7071046405148895,0.7499237461125864,0.7393302696787971,-1.4410518295176806,9.36973746512394,,,,,,,,51.53967210790832,54.34931337982346,,,,
1993-02-24,0.71915,0.783966,0.71915,0.78088,0.32934816800000033,0.32673642094030214,0.7043911636363637,0.7748538095238098,0.7345825555555555,0,0,,0.783966,0.71915,0.78088,0.5286217100000004,0.5169053399655328,0.6504472938568115,0.7097394747822149,0.7527379510114421,0.7476402157430377,0.4061719183511784,8.089228101299259,,,,,,,,55.91731020038446,53.83548289190556,,,,
1993-02-25,0.777793,0.817918,0.77162,0.814831,0.3298131980000003,0.3270917746359304,0.7084316545454545,0.7723552380952383,0.7414414444444444,0,0,,0.817918,0.77162,0.814831,0.5307668150000002,0.5185705623066963,0.653702416750736,0.7134927435399929,0.7583827736467655,0.7610783725944302,3.4988659132997038,7.43346207444218,,,,,,,,58.59581726810345,53.67831534199548,,,,
1993-02-26,0.817918,0.827177,0.787053,0.808658,0.330274112666667,0.32745238120894254,0.7125843636363637,0.7717673333333336,0.7496719999999999,0,0,,0.827177,0.787053,0.808658,0.5329427850000003,0.52024681650114,0.6567708441418105,0.7168915026992789,0.7629532487697869,0.7705942980755441,5.60509326469008,7.17226653019188,,,,,,,,57.92917244894043,53.6075293110951,,,,
1993-03-01,0.814831,0.814831,0.77162,0.777793,0.330709820666667,0.3276637308288078,0.7164564909090909,0.7702975714285717,0.7585884444444445,0,0,,0.814831,0.77162,0.777793,0.5349644300000003,0.5212196068864948,0.659167322475636,0.7190665561743047,0.7643023170634426,0.7720340384604353,5.674519205262766,6.958302626630578,,,,,,,,54.68858778443952,53.43632722724783,,,,
1993-03-02,0.777793,0.793226,0.77162,0.787053,0.33114810133333367,0.32807292881802264,0.7204969818181819,0.7695627142857145,0.7678478888888889,0,0,,0.793226,0.77162,0.787053,0.5370015100000003,0.5231062005140454,0.6616997121295838,0.7214946434537938,0.766370560966766,0.7750378307683482,6.156222242760779,6.843719714649178,,,,,,,,55.467126544361314,53.6152499934948,,,,
1993-03-03,0.793226,0.845696,0.790139,0.842609,0.331622904666667,0.3286401891985141,0.7258842909090909,0.7700036190476193,0.7808796666666667,0,0,,0.845696,0.790139,0.842609,0.5393318000000002,0.5256959333391779,0.6652820742656317,0.7258201561875869,0.7733013281516055,0.7885520646146785,9.046221468201006,7.1583628222994395,,,,,,,,59.78535513336608,53.849405153320575,,,,
1993-03-04,0.842609,0.842609,0.799399,0.821004,0.33208433333333365,0.32900414913270415,0.7313277272727274,0.7701505714285717,0.7884244444444445,0,0,,0.842609,0.799399,0.821004,0.5415849300000003,0.5273612384378236,0.6683656767554211,0.7292195791808873,0.7776379346832777,0.7950424516917428,10.154495098364949,7.586381718880227,,,,,,,,57.52571638275475,54.10816592114763,,,,
