time,open,high,low,close,MA 9,MA 21,EMA 55,EMA 125,EMA 200,EMA 350
2/14/2003,819.75,837.25,813.75,837,1005.3942857142973,917.975,898.3520982279266,875.0497404737432,852.0390492285738,834.6931044426915
2/17/2003,839.25,842,836,841.25,1004.7250000000118,916.8100000000139,897.4457157163722,873.8426068853953,851.0582265714307,836.0044835541532
2/18/2003,839.25,853.25,836,851.5,1004.0957142857261,915.7975,896.7164186415091,873.0446566394883,851.0983877922098,839.1035868433225
2/19/2003,851.25,852,837.75,846.75,1003.4714285714402,914.6537500000139,895.9233008852947,872.1055617595066,850.7030798110998,840.6328695
2/20/2003,846.75,851.75,835.75,838.75,1002.8392857142974,913.3562500000139,895.0157881728297,870.9142916966671,849.6164361919089,840.2562955797264
2/21/2003,838.75,852.25,829.75,847.25,1002.1650000000118,912.12125,894.2576010589753,870.0691384217861,849.4013056290081,841.6550364637811
2/24/2003,847.5,850.5,831,832.5,1001.4014285714404,910.7887500000138,893.2773216770868,868.7273834781508,847.8648232990982,839.8240291710249
2/25/2003,832.5,840,817.25,839.75,1000.6750000000118,909.4612500000138,892.4276816504663,867.6924769253598,847.1271120900893,839.8092233
2/26/2003,839.75,843.25,825.75,827.75,999.9185714285833,908.1325000000139,891.4010517829986,866.2659598923112,845.3655564455357,837.3973787
2/27/2003,827.5,842.75,825.25,838.25,999.1742857142974,906.91,890.5573842943795,865.2653898961572,844.7186876777597,837.5679029355648
2/28/2003,838.25,847,833.75,841,998.5028571,905.6900000000139,889.7707591468496,864.3987688284374,844.3806251615997,838.2543223484519
3/3/2003,844,853,832,835.5,997.8221428571546,904.385,888.9093185,863.3666699417074,843.5732956014543,837.7034578787615
3/4/2003,835.25,836.75,821.25,822.25,997.1071428571547,903.08375,887.8512341044318,861.8982174437892,841.6348141831403,834.6127663030092
3/5/2003,822.25,830,818.25,829.5,996.3528571,901.80375,886.9250240392821,860.7411382493682,840.5316492574003,833.5902130424073
3/6/2003,829.5,830.5,819,821.75,995.5914285714404,900.53,885.8904998481823,859.3485976,838.8242265976367,831.2221704339258
3/7/2003,819.75,829.75,809,828.5,994.8585714285832,899.3312500000139,884.9795395331319,858.2468619691191,837.8856605,830.6777363471407
3/10/2003,827.5,828.25,805.5,807.75,994.0150000000118,898.0425,883.7536738262568,856.4434026130791,835.1460550393691,826.0921890777125
3/11/2003,807.5,814.75,799.5,800.25,993.1528571428689,896.7237500000139,882.4282186861575,854.4364953768977,831.9736863994265,820.9237512621701
3/12/2003,800.5,806,788.5,805.75,992.3892857142976,895.5600000000139,881.2111041038376,852.697692,829.5897149085695,817.889001
3/13/2003,805.75,833.75,804,833.25,991.7435714285832,894.5162500000138,880.4498167371099,852.0031315430592,829.9224680986995,820.9612008077888
3/14/2003,833,843.5,828,834.25,991.1092857142975,893.4350000000138,879.7164863127114,851.3690911308071,830.3158800897268,823.6189606
3/17/2003,831.5,864,823.5,862,990.4807142857261,892.5975000000138,879.4352722442557,851.7487664,833.1962546270244,831.2951685169849
3/18/2003,861.25,872.75,856,866.25,989.8428571,891.7875,879.2259822086326,852.2666676458653,836.2011405700222,838.2861348135879
3/19/2003,866.5,874.5,860.25,872.75,989.1828571428689,890.9900000000139,879.1231888402416,852.9982152299415,839.5237641545656,845.1789078508702
3/20/2003,872.75,879.25,857.25,874.75,988.4792857142975,890.2937500000138,879.0537731443648,853.7750647,842.7261492314233,851.0931262806962
3/21/2003,874.75,895.75,873,893.25,987.8342857142975,889.6575000000138,879.2791100785812,855.1848838043716,847.3192265740212,859.5245010245569
3/24/2003,885.5,885.5,860.5,863.5,987.0914285714406,888.9225000000138,879.0286480138418,855.4818522399297,848.7902059763829,860.3196008196455
3/25/2003,863.75,879.25,856,872.25,986.3735714285834,888.2387500000139,878.9210504263204,856.0807146599323,850.9229145239844,862.7056806557164
3/26/2003,872.75,875.5,864.75,868,985.6614285714405,887.4025000000138,878.7477004195534,856.5064034220775,852.4753768399859,863.7645445245731
3/27/2003,868,873.5,856.75,867.5,984.8778571,886.5137500000138,878.5691654922589,856.8990319,853.8412516727144,864.5116356196585
3/28/2003,867.5,869.5,859.25,863,984.0764285714406,885.7237500000139,878.3220358812706,857.1169235901716,854.6738651570131,864.2093084957268
3/31/2003,858.5,859.75,840,847,983.2242857142977,884.9200000000138,877.8248607,856.7556048905226,853.9762410518301,860.7674467965815
4/1/2003,844.5,860.5,843,856.75,982.415,884.2462500000138,877.4903391100036,856.7554047158611,854.2284009562092,859.9639574372652
4/2/2003,856,884.25,855,877.25,981.6242857142977,883.6487500000138,877.4865242034956,857.4873545474375,856.3212735965537,863.4211659498121
4/3/2003,877.75,888.75,873,873.25,980.8500000000118,883.1425000000138,877.4192777875671,858.0503061707433,857.8602487241398,865.3869327598497
4/4/2003,873.5,884.25,870.75,878.5,980.1114285714406,882.6612500000139,877.4364321083993,858.7806524,859.7365897,868.0095462078798
4/7/2003,883,905,876.25,877,979.3235714285834,882.0875000000138,877.4295046146152,859.4313433653978,861.3059906811072,869.8076369663038
4/8/2003,877.25,888,873.5,878.25,978.5328571428691,881.5387500000138,877.4425283508912,860.1034382,862.8463551646429,871.4961096
4/9/2003,878.5,887.25,864.25,866.75,977.7221428571548,881.0275,877.2728056786548,860.3408154507334,863.2012319678572,870.5468876584343
4/10/2003,867,872.5,861.5,871.75,976.9864285714406,880.6475000000138,877.1851420964539,860.7482863274929,863.9783926980521,870.7875101267475
4/11/2003,871.75,883.5,864.75,868.25,976.1971428571549,880.2237500000139,877.0433144441292,861.0162046729396,864.3667206345928,870.2800081
4/14/2003,871,886.5,865.5,886,975.485,879.8912500000138,877.1854840561272,861.9084830774774,866.3333823950843,873.4240064811185
4/15/2003,886.5,894,880,893.75,974.8114285714407,879.4050000000137,877.4484128806331,863.0456801104247,868.8258021773494,877.4892051848948
4/16/2003,896.25,903.5,876.5,878.75,974.0428571428691,878.9075000000138,877.469073,863.6065486779095,869.7280019794085,877.7413641479159
4/17/2003,879.5,893.5,877.75,891.25,973.2492857142977,878.5900000000138,877.6878178667558,864.5938147965555,871.6845472540077,880.4430913183327
4/21/2003,893,897.75,886.75,893,972.4621429,878.4612500000138,877.9308683768073,865.6083214109642,873.6223156854616,882.9544730546661
4/22/2003,892.5,912,885,909.5,971.7450000000122,878.3737500000137,878.4319657041596,867.1758813605726,876.8839233504196,888.2635784437329
4/23/2003,910.25,919.5,908.5,917.5,971.1128571428693,878.3775000000137,879.0520932326649,868.9731713119808,880.576294,894.1108627549863
4/24/2003,917.5,918.5,905.5,909.75,970.4657142857264,878.3237500000137,879.5393615940512,870.4294866222672,883.2284490499336,897.2386902039891
4/25/2003,909.75,912.75,896,898.5,969.7821428571548,878.3000000000138,879.8403241084313,871.4320049571862,884.6167719,897.4909521631913
4/28/2003,899,918,895.25,913.5,969.2042857142978,878.3450000000138,880.3746046781388,872.9344333515725,887.2425198759781,900.6927617
4/29/2003,913.25,923.75,909.75,916,968.6042857142978,878.5475000000138,880.9400871435652,874.4724893,889.8568362508892,903.7542093844424
4/30/2003,916.25,921.5,910,916,967.9757142857264,878.9050000000138,881.4965937,875.9556147,892.2334875008083,906.2033675075539
5/1/2003,915.5,916,900.5,915,967.3178571428692,879.3850000000139,882.0283938,877.3500570179939,894.3031704552803,907.9626940060432
5/2/2003,916.75,930.25,910.75,927.5,966.6728571428692,880.0412500000139,882.7501653239254,879.1411264102084,897.3210640502549,911.8701552048345
5/5/2003,927,933.5,923.5,926.25,966.0571429,880.4487500000138,883.4406388902123,880.8235861812724,899.9509673184135,914.7461241638676
5/6/2003,925.75,939.5,924.25,934.75,965.4457142857266,880.9400000000138,884.2550731935423,882.7495295319412,903.1145157440122,918.7468993310941
5/7/2003,934.5,937,925.25,929.5,964.8250000000121,881.3237500000138,884.9732466349146,884.4191891915148,905.5131961309202,920.8975194648754
5/8/2003,929,929.25,918.25,920.5,964.1607142857264,881.4587500000139,885.5371633549953,885.7077895775321,906.8756328462911,920.8180155719003
5/9/2003,920.25,933.5,919.25,932.25,963.5114285714407,881.5925,886.2786369525351,887.3700113783345,909.1823934966283,923.1044124575203
5/12/2003,933.25,946.75,928.25,944.25,962.8971428571551,881.7737500000139,887.1988173183678,889.4014395,912.3703577242076,927.3335299660163
5/13/2003,943.75,947.25,938.25,942.75,962.3071428571552,882.06875,888.0805821228381,891.3067452739871,915.1321433856432,930.4168239728131
5/14/2003,942.5,948.25,934.5,940.25,961.6964285714408,882.4500000000139,888.9086681208883,893.0547187,917.4155848960393,932.3834591782504
5/15/2003,940,948.75,938,946.25,961.0664285714408,883.0125000000139,889.8188479919853,894.9545501335925,920.0368953600357,935.1567673426003
5/16/2003,945.75,949.75,938,944.25,960.4064285714408,883.4250000000142,890.6828345,896.7151019145357,922.2380866909416,936.9754138740802
5/19/2003,941.75,941.75,919.5,922.5,959.7085714285837,883.6562500000141,891.1878689043062,897.6359911318737,922.2618969917651,934.0803310992642
5/20/2003,922.5,925.75,911.25,919.25,959.0107142857266,883.725,891.6332995566188,898.40792,921.9880881743319,931.1142648794114
5/21/2003,919.75,924.25,913.25,922,958.3464285714409,883.79625,892.1153106747677,899.2504943050203,921.9891710675745,929.2914119035291
5/22/2003,922.5,935.5,919.75,930.75,957.6928571428695,883.93875,892.7285597116761,900.3754766512695,922.7856100614314,929.5831295228234
5/23/2003,930.5,935.25,926.5,932.25,957.0771428571552,884.1725,893.3558841606971,901.5138524851527,923.6460091467558,930.1165036182587
5/26/2003,932.25,935,931.5,934.5,956.4885714285838,884.255,894.0089653644956,902.6919291821115,924.6327355879598,930.9932029
5/27/2003,932.25,953.25,927,949.5,955.9200000000124,884.3525,894.8897754,904.3636459970361,926.8933959890544,934.6945623156855
5/28/2003,949.5,959.5,948.75,952,955.4235714285837,884.4750000000141,895.7962869,906.0649443542848,929.1758145,938.1556498525484
5/29/2003,951.5,962.25,945.75,949.25,954.8942857,884.4775000000141,896.6447586,907.6072677702032,931.0007404868218,940.3745198820387
5/30/2003,949,966,948.25,963.25,954.4207142857264,884.5950000000141,897.7019846293119,909.5945082069817,933.9324913516562,944.9496159056309
6/2/2003,963.75,979.5,963.5,968.25,953.9835714285838,884.67625,898.8217943971007,911.6893471995895,937.0522649,949.6096927245047
6/3/2003,966.75,973.25,963.5,972.25,953.5357142857266,884.7325000000142,899.9873214701626,913.8522277,940.2520589683108,954.1377541796038
6/4/2003,972.5,988,970.25,986.25,953.1157142857265,884.9600000000141,901.3565703357156,916.4378623832918,944.4336899711917,960.5602033
6/5/2003,986,991.25,977.5,990.75,952.7085714285837,885.1750000000142,902.7755136637201,919.0918672981742,948.6442636101743,966.5981626749465
6/6/2003,990.5,1008.5,986,987.75,952.2864285714411,885.4325000000141,904.1243150341372,921.5439434660965,952.1993305547039,970.8285301399571
6/9/2003,986.25,992,972.25,977,951.9335714,885.7350000000141,905.2810719383573,923.5245169137359,954.4539368679126,972.0628241119657
6/10/2003,977,987,976.25,986.75,951.5664285714411,886.0862500000142,906.5742295266373,925.7825698811024,957.3899426071932,975.0002592895726
6/11/2003,986.5,998.25,981.75,997.25,951.1857142857269,886.5112500000141,908.0135274706589,928.3349780996344,961.0135841883575,979.4502074316581
6/12/2003,997,1004.5,990.25,1000.5,950.8350000000124,886.9712500000142,909.4815667171564,930.9123003103617,964.6032583530523,983.6601659453265
6/13/2003,999.75,1002.25,983.75,989.75,950.5328571428698,887.5312500000141,910.7556688327571,933.0136467278488,966.8893257755021,984.8781327562613
6/16/2003,989,1011.25,986.5,1010.5,950.3085714285841,888.1312500000141,912.3389121846182,935.7810164875685,970.8539325231837,990.0025062
6/17/2003,1009.25,1015.75,1005.5,1009.5,950.0978571428698,888.7625000000141,913.8811516737512,938.4138373272982,974.3672113847125,993.9020049640072
6/18/2003,1009.5,1014.5,1003,1008.25,949.9014285714412,889.3300000000141,915.3790699,940.9079859941804,977.4474648951932,996.7716039712058
6/19/2003,1008.25,1012.75,991.25,993.75,949.6114285714413,889.7950000000142,916.6230529,942.7952007801025,978.9295135410847,996.1672831769646
6/20/2003,993.5,1001.5,990.75,991.5,949.2728571428698,890.1962500000141,917.8115758881402,944.5346578950988,980.0722850373497,995.2338265415717
6/23/2003,992.25,992.75,975.5,981,948.9114285714412,890.5725000000141,918.8145667470586,945.8369915417024,980.1566228,992.3870612332573
6/24/2003,981,986.75,977,981.5,948.5192857142983,891.0325,919.8095736240895,947.1106704152131,980.2787479647518,990.2096489866059
6/25/2003,981.75,990.25,970,972,948.1057142857269,891.4350000000139,920.6379930903738,947.9995750432412,979.5261345134107,986.5677191892847
6/26/2003,971.5,986.25,971.25,983.5,947.7592857142984,891.89,921.6358027238599,949.2674473631254,979.8873950121916,985.9541753514278
6/27/2003,983.75,988,972,973.25,947.3835714285841,892.3925,922.4550757,950.1239671001566,979.2839954656288,983.4133402811423
6/30/2003,974.5,982.75,971,973.25,947.0678571428698,892.93875,923.2613443362352,950.9498968465796,978.7354504232989,981.3806722249138
7/1/2003,972.75,982.5,960.25,981.25,946.7257142857269,893.6375000000139,924.1817991880409,952.0320433877731,978.9640458393626,981.3545377799311
7/2/2003,981.5,993.75,981.25,993,946.4800000000126,894.3925,925.2741515818816,953.4951846953527,980.2400416721479,983.6836302239449
7/3/2003,993,994.25,974.5,982.5,946.1678571428698,895.13625,926.1824983821692,954.531071,980.4454924292253,983.4469041791559
7/7/2003,983.75,1005,983.25,1002.5,945.8614285714413,896.0450000000139,927.3938873,956.2442469935104,982.4504476629321,987.2575233433247
7/8/2003,1002.75,1008.5,997.25,1007.5,945.5742857142983,896.87625,928.6654128952024,958.0748096,984.7276796935746,991.3060186746598
7/9/2003,1007.25,1010,996,1001,945.2578571428696,897.6087500000141,929.8135809444849,959.6078521151392,986.2069815396133,993.2448149397278
7/10/2003,999.5,1000,982,988.75,944.9200000000125,898.4262500000141,930.7490796596518,960.6486431,986.438165,992.3458519517823
7/11/2003,988.75,1000.25,985.25,997.25,944.5328571428696,899.3375000000141,931.8046498237843,961.9558344284903,987.4210591236473,993.3266815614259
7/14/2003,997.25,1014.75,996,1002.75,944.1057142857268,900.0787500000141,932.9307665,963.4127689131872,988.8145992033158,995.2113452491407
7/15/2003,1002.25,1011,995,1001,943.6828571428696,900.9300000000143,934.0112305171647,964.7551700234305,989.9223629121052,996.3690761993125
7/16/2003,1002.5,1007.25,987.5,995,943.2035714285839,901.8050000000143,934.9793062232415,965.8353425225937,990.3839663,996.095261
7/17/2003,993.75,994,976.75,980.75,942.6921428571553,902.6787500000142,935.7058251720789,966.3680088610724,989.5081512,993.0262088
7/18/2003,982,993.25,977.5,990.5,942.1964285714411,903.6887500000142,936.5755739788713,967.2298656874627,989.5983192427536,992.520967
7/21/2003,991.25,992.25,973.5,978,941.6578571428695,904.5762500000143,937.2331045506352,967.6145133414819,988.5439265843215,989.6167736112384
7/22/2003,977.5,989.5,974.25,986.75,941.1371428571554,905.6187500000143,938.0190870180854,968.2979235792861,988.3808423493832,989.0434188889907
7/23/2003,987.75,991,977.75,987.5,940.6521428571554,906.5412500000143,938.8044983352587,968.9837120228831,988.3007657721665,988.7347351111925
7/24/2003,987.25,998.25,978.75,980.25,940.1492857142982,907.2512500000144,939.4623634410483,969.3860794506372,987.5688779746969,987.0377881
7/25/2003,979,997.75,975,996.75,939.6635714285839,908.0237500000144,940.3716910054761,970.3633623274002,988.4035254315426,988.9802304711632
7/28/2003,998,1000.5,991.5,994,939.1685714285838,908.5750000000143,941.2229340053892,971.2075279585645,988.9122958468569,989.9841843769306
7/29/2003,993.75,998,981.5,989,938.6392857142982,909.2062500000143,941.9813001322879,971.8429733886157,988.9202689516881,989.7873475015444
7/30/2003,988.75,993.75,984,986.5,938.1657143,909.7450000000142,942.6879461619341,972.3664386247366,988.7002445015346,989.1298780012355
7/31/2003,986.25,1004,985.5,989.25,937.6985714,910.2750000000143,943.4270264,972.9694229595674,988.7502222741224,989.1539024009884
8/1/2003,988.75,992.75,977,979.5,937.2121428571553,910.6787500000142,943.9996132644179,973.2026578538686,987.909293,987.2231219207907
8/4/2003,979.25,985,964.75,980.25,936.7685714285839,911.1225000000143,944.5750162284747,973.4543486448018,987.2129936149772,985.8284975366325
8/5/2003,980.25,982.25,958.25,959.5,936.2457142857268,911.4287500000142,944.8119207327846,972.9559790503446,984.6936305590702,980.562798
8/6/2003,959,975.25,958.5,965,935.7314286,911.8512500000143,945.1323664354388,972.6718369414037,982.9033005082457,977.4502384234448
8/7/2003,965,975.25,962,974.5,935.2450000000125,912.2300000000142,945.5985193491621,972.7371284792107,982.1393640984052,976.8601907387558
8/8/2003,974,980,972.25,978,934.7692857142982,912.6612500000142,946.1128286,972.9250881763818,981.7630582712774,977.0881525910047
8/11/2003,978,984.75,972.75,981.25,934.3200000000124,913.1600000000143,946.6705614457493,973.2224064557968,981.7164166102522,977.9205220728038
8/12/2003,981.25,990.5,978.75,990,933.9192857142982,913.6612500000142,947.3583303116898,973.8216062252326,982.4694696456838,980.3364177
8/13/2003,989.5,993.5,979.75,984.75,933.5157142857266,914.1575000000142,947.9518488781708,974.2119060029029,982.6767905869852,981.2191341265944
8/14/2003,984.25,991.75,979.25,987.75,933.1221428571552,914.6037500000143,948.5835655626444,974.6954094,983.1379914427139,982.5253073012756
8/15/2003,979.75,992.5,973.25,990.5,932.7292857,915.0187500000143,949.2489057918087,975.2598590256583,983.8072649479217,984.1202458410205
8/18/2003,990,1000.25,989.75,998.75,932.3814285714407,915.4425000000142,950.0346374,976.0987926318849,985.1656954072015,987.0461966728164
8/19/2003,998.75,1003.25,994.25,1003,932.0121428571551,915.8287500000142,950.8753574864483,977.0595500378889,986.7869958247286,990.2369573382532
8/20/2003,1001.75,1003.25,995.75,999,931.7121428571552,916.3100000000143,951.6392407,977.8431375365358,987.8972689315715,991.9895658706025
8/21/2003,999,1009.5,998.25,1002,931.3978571428695,916.8625000000143,952.4386178326799,978.7058826245167,989.1793353923377,993.9916527
8/22/2003,1002.25,1012.25,991.75,992.5,931.0785714285837,917.4362500000143,953.0745127877168,979.1985296736411,989.4812139930343,993.6933221571855
8/25/2003,991.75,994.25,987,993.75,930.6900000000123,917.9812500000143,953.7201554,979.7182250424397,989.8692854,993.7046577257485
8/26/2003,993.75,998,982.5,995.5,930.3114285714408,918.5300000000143,954.3833275777232,980.2818598623526,990.3811685892845,994.0637261805988
8/27/2003,995.75,997.75,992.5,995.75,929.9478571428695,918.9962500000142,955.0399414256958,980.8342934386972,990.8692441720768,994.4009809
8/28/2003,995.25,1004,990.25,1001.25,929.5900000000123,919.4575000000143,955.7734344189388,981.5634258158866,991.8129492473425,995.7707847555832
8/29/2003,1001.25,1009.25,999,1007.75,929.3021428571553,919.9962500000142,956.5984592694318,982.4986606081764,993.2617720430387,998.1666278044665
9/1/2003,1008.25,1012.5,1006.25,1012,929.0428571428696,920.5662500000143,957.4778488048377,983.5522798721701,994.9652473118534,1000.9333022435733
9/2/2003,1008.25,1022.75,1004.5,1022,928.8435714285837,921.0825000000143,958.5020099349196,984.9254127338783,997.4229521016849,1005.1466417948586
9/3/2003,1022,1029.75,1020.25,1027,928.6564285714409,921.5400000000143,959.5892796184922,986.4280765648111,1000.1117746378953,1009.5173134358869
9/4/2003,1027,1029.5,1021.25,1028.25,928.5335714285837,922.0375000000142,960.6791323229606,987.9217166874964,1002.6697951253594,1013.2638507487095
9/5/2003,1029,1029.75,1017.75,1022.25,928.4114285714409,922.5000000000142,961.6564476829136,989.1477268058002,1004.4498137503267,1015.0610805989676
9/8/2003,1021.75,1032.75,1021.25,1030.5,928.2814285714409,923.0950000000142,962.7492024815975,990.6245937,1006.818012500297,1018.1488644791741
9/9/2003,1031,1034.75,1020.5,1024,928.0978571428694,923.5262500000142,963.7214374,991.8165725018218,1008.3800113639063,1019.3190915833393
9/10/2003,1023.25,1024.25,1009.25,1013.5,927.8942857,923.8962500000144,964.5115732777176,992.5909806267567,1008.8454648762785,1018.1552732666714
9/11/2003,1013.75,1021.25,1010.75,1016.75,927.7335714285839,924.3000000000143,965.3407546542618,993.4538027472297,1009.564058978435,1017.8742186133371
9/12/2003,1017,1020,1007,1018,927.6371428571551,924.7137500000142,966.1766156914957,994.3304526491144,1010.3309627076682,1017.8993748906697
9/15/2003,1019,1020.75,1013.5,1014.5,927.5428571428696,925.1675000000142,966.9436535376625,995.0507936259318,1010.7099660978802,1017.2194999125358
9/16/2003,1012.5,1028.25,1012,1027.75,927.3764286,925.7112500000143,967.9088336402393,996.2186224250056,1012.259060088982,1019.3255999300286
9/17/2003,1027.75,1029.75,1022.25,1025.5,927.2371428571552,926.2962500000143,968.8229791380134,997.2643859098268,1013.4627818990746,1020.5604799440229
9/18/2003,1025.5,1038.5,1023.5,1037.25,927.1892857,926.9137500000143,969.9091223262989,998.6924435559044,1015.625256271886,1023.8983839552183
9/19/2003,1037.5,1039,1029.5,1033,927.0678571428696,927.6312500000145,970.9105648,999.9177134289079,1017.2047784289872,1025.7187071641747
9/22/2003,1031.75,1031.75,1015.75,1021.25,926.8478571428697,928.2275000000144,971.7096034825631,1000.6795808064469,1017.5725258445339,1024.8249657313397
9/23/2003,1021.25,1028.5,1019.25,1025.5,926.6514285714409,928.8437500000144,972.5634193003002,1001.5660243490738,1018.2932053132126,1024.9599725850717
9/24/2003,1025.5,1028.25,1006.25,1007.25,926.3892857,929.3700000000142,973.1139999463272,1001.7690234794641,1017.289277557466,1021.4179780680573
9/25/2003,1007.25,1014.5,997.25,997.75,926.0821429,929.9212500000144,973.5050475662268,1001.6254869266261,1015.5129795976964,1016.6843824544459
9/26/2003,997.75,1002,994,994.5,925.7992857142979,930.3425000000144,973.8383007794613,1001.3710052506751,1013.6027087251786,1012.2475059635567
9/29/2003,995.25,1005.5,992.75,1004.25,925.5750000000123,930.8537500000144,974.3210261639143,1001.4738264917224,1012.7524624774351,1010.6480047708453
9/30/2003,1003.75,1005,987.75,994,925.3150000000123,931.3662500000142,974.6333908279792,1001.2069041170181,1011.0476931613047,1007.3184038166762
10/1/2003,995.5,1017,995,1016.5,925.0864285714409,932.0250000000144,975.2979401799159,1001.7530861128389,1011.5433574193679,1009.154723053341
10/2/2003,1016.25,1021,1011.5,1019.5,924.9064285714411,932.6387500000144,975.9995601770602,1002.3869044659518,1012.2666885630617,1011.2237784426727
10/3/2003,1019.5,1038,1018,1028.5,924.7435714285838,933.2962500000144,976.8329005,1003.3195150207392,1013.742444148238,1014.6790227541381
10/6/2003,1027,1035,1026.25,1033.5,924.6207142857266,934.0062500000146,977.7323782616828,1004.3973894842843,1015.5385855893072,1018.4432182033105
10/7/2003,1033.5,1038.25,1024.25,1037.25,924.5321428571551,934.7387500000144,978.6771024162592,1005.5706970027027,1017.5123505357338,1022.2045745626484
10/8/2003,1037.75,1039.75,1029,1035,924.4450000000123,935.5550000000144,979.5711166636202,1006.6217435383204,1019.1021368506671,1024.7636596501188
10/9/2003,1035,1047.25,1033,1038.5,924.3721429,936.3600000000145,980.5064957641977,1007.7602526976661,1020.8655789551519,1027.510927720095
10/10/2003,1037.75,1042.5,1034,1040.5,924.3778571428694,937.1675000000145,981.4587736092104,1008.9295293870352,1022.6505263228654,1030.108742176076
10/13/2003,1040.5,1048,1039.5,1044.5,924.3850000000122,937.8525000000144,982.4594279963658,1010.1999033374983,1024.6368421116958,1032.9869937408607
10/14/2003,1044.5,1049.5,1039,1047.5,924.3764285714409,938.5400000000143,983.4918180281695,1011.5320496468734,1026.7153110106326,1035.8895949926887
10/15/2003,1048.25,1055.75,1041.5,1044.5,924.4192857,939.1300000000142,984.4602018689923,1012.7094764451994,1028.3321009187569,1037.611675994151
10/16/2003,1043,1052.25,1041.25,1049.25,924.4792857,939.7575000000143,985.4886113631353,1014.0144951435851,1030.2337281079608,1039.9393407953207
10/17/2003,1047.75,1052,1034.75,1037.75,924.4950000000123,940.3962500000142,986.3181572145141,1014.862192,1030.9170255526917,1039.5014726362565
10/20/2003,1037.5,1045.5,1034.25,1045.25,924.5842857142981,940.9987500000143,987.2535832904742,1015.9474706118285,1032.2200232297198,1040.6511781090053
10/21/2003,1045.25,1049.5,1040.75,1043.5,924.6500000000123,941.5837500000142,988.1463835557048,1016.9314895185489,1033.2454756633817,1041.2209424872042
10/22/2003,1043.75,1044.25,1026.5,1030.5,924.7071428571552,942.1037500000143,988.8186631818047,1017.4160791786007,1032.9958869667107,1039.0767539897633
10/23/2003,1029.75,1034.5,1019.75,1028.5,924.7628571428694,942.6000000000141,989.4485256709825,1017.8119334936507,1032.587169969737,1036.9614031918106
10/24/2003,1028.25,1030.25,1016.25,1030,924.7478571428694,943.1450000000143,990.0921998666812,1018.2472215831632,1032.3519726997608,1035.5691225534486
10/27/2003,1028.25,1036.75,1027.25,1030.75,924.7064285714408,943.7162500000142,990.7375617735593,1018.6937493837645,1032.2063388179645,1034.605298042759
10/28/2003,1030,1046,1029.75,1044.75,924.7742857,944.4250000000142,991.5949020628678,1019.6243297629157,1033.346671652695,1036.6342384342072
10/29/2003,1044.25,1048.75,1040,1046.25,924.8842857,945.1375000000141,992.4624432999652,1020.5752465570973,1034.519702,1038.5573907473658
10/30/2003,1046,1054.5,1042.25,1048.5,925.0471428571553,945.9375000000141,993.3519283269499,1021.5725591800582,1035.790638,1040.5459125978928
10/31/2003,1048.5,1052.25,1046.5,1049.5,925.1978571428695,946.7975000000141,994.2431675598555,1022.5699677807704,1037.0369433904546,1042.3367300783143
11/3/2003,1047.25,1060.5,1046.5,1054.25,925.4257142857267,947.6537500000142,995.1956569636673,1023.7013975028858,1038.601766718595,1044.7193840626514
11/4/2003,1054.25,1057,1050,1052.25,925.6471428571554,948.6137500000141,996.1012814563074,1024.7209904492113,1039.8425151987226,1046.2255072501212
11/5/2003,1052.25,1054.5,1043.25,1053.5,925.8235714285837,949.645,997.0123722268422,1025.7488122188822,1041.0841047261115,1047.6804058000969
11/6/2003,1053.75,1058.75,1045.25,1058.5,926.0250000000123,950.665,997.9883663184796,1026.9184974967793,1042.6673679328287,1049.8443246400775
11/7/2003,1058.25,1064.5,1050,1050.5,926.2578571428696,951.6137500000141,998.8218843134243,1027.7606940147514,1043.3794253934807,1049.975459712062
11/10/2003,1051.25,1053.75,1044.25,1046.25,926.5392857,952.6450000000141,999.5747115465446,1028.4210263713674,1043.640386721346,1049.2303677696495
11/11/2003,1046.25,1047.75,1041.5,1045.75,926.8042857142982,953.6000000000141,1000.3076526331073,1029.0399182866756,1043.8321697466781,1048.5342942157197
11/12/2003,1045.25,1059,1044.5,1057,927.1028571428697,954.5925000000141,1001.2075311627406,1030.038493,1045.029245224253,1050.2274353725757
11/13/2003,1056.75,1060,1052,1058,927.2942857142982,955.6362500000141,1002.1089989220621,1031.0371178966666,1046.2084047493208,1051.7819482980606
11/14/2003,1058.25,1064.25,1047,1049,927.4964286,956.6587500000142,1002.8533005264738,1031.678649400357,1046.4621861357462,1051.2255586384485
11/17/2003,1048,1048,1034.25,1043.5,927.7500000000125,957.6737500000141,1003.4984862324028,1032.1008404932013,1046.192896487042,1049.6804469107587
11/18/2003,1043.25,1048.5,1031,1032.75,928.0757142857268,958.6850000000143,1003.9627959747456,1032.1240247613014,1044.970815,1046.294357528607
11/19/2003,1033,1043.75,1031,1041,928.4014286,959.7100000000142,1004.5506881021306,1032.4410238769692,1044.6098318074726,1045.2354860228857
11/20/2003,1041.25,1046.25,1031,1032,928.7307142857268,960.7212500000143,1004.9863914655889,1032.4252730242204,1043.4634834613387,1042.5883888183084
11/21/2003,1031.75,1037,1030.25,1036.25,929.0614285714411,961.8187500000142,1005.4826392201034,1032.5618704162125,1042.8077122375805,1041.3207110546468
11/24/2003,1035.75,1051.5,1035.25,1049.5,929.4792857142982,962.9712500000143,1006.1813274864509,1033.1668036156334,1043.4161020341642,1042.9565688437174
